,HISTO_0,HISTO_1,HISTO_5,HISTO_6,HISTO_8,HISTO_10,HISTO_14,HISTO_15,HISTO_16,HISTO_17,HISTO_18,HISTO_NODATA,Vmax,_mean,nightlight_prev,Rainfall,dif_nightlight
9282,0.0,0.0,44.11764705882353,0.0,0.0,0.0,2.2058823529411766,0.0,0.0,53.67647058823529,0.0,0.0,36.30145477843638,0.0,1.0,64.12379,1.0
9283,0.0,0.0,33.21799307958477,0.0,4.844290657439446,0.0,19.72318339100346,26.297577854671278,1.0380622837370241,14.878892733564014,0.0,0.0,36.87783006662436,4.0,8.88591161424478,8.08619,0.5498492249700412
9284,0.0,0.0,35.294117647058826,2.5735294117647056,0.0,0.0,29.411764705882355,7.352941176470589,0.0,25.36764705882353,0.0,0.0,36.883138636134845,4.47836077298194,11.9,8.08619,0.6236671619342907
9285,0.0,0.0,0.0,0.0,0.0,0.0,35.294117647058826,0.0,0.0,64.70588235294117,0.0,0.0,36.88846879328521,3.81175988024169,9.64548399531422,8.08619,0.6048140371086154
9286,0.0,0.0,3.4602076124567476,0.0,0.0,0.0,20.069204152249135,0.0,0.0,76.47058823529412,0.0,0.0,36.980647703160045,3.45,6.6,8.08619,0.47727272727272724
9287,0.0,0.0,2.941176470588235,0.0,4.779411764705882,0.0,7.720588235294118,6.61764705882353,0.0,77.94117647058823,0.0,0.0,36.98602543816546,5.93491610798614,3.3580138978254,8.08619,-0.7673887865173828
9288,0.0,0.0,0.0,0.0,0.0,0.0,7.26643598615917,0.0,0.0,92.73356401384083,0.0,0.0,37.07906846549715,7.8,4.95,8.08619,-0.5757575757575757
9289,0.0,0.0,0.0,0.0,0.0,0.0,5.190311418685121,0.0,0.0,94.80968858131487,0.0,0.0,37.08449437253584,11.2408370516499,8.84579693129978,8.08619,-0.27075458988613677
9290,0.0,0.0,0.0,0.0,0.0,0.0,65.80882352941177,9.926470588235293,0.0,24.264705882352942,0.0,0.0,37.17841454076461,8.9,10.9,8.08619,0.18348623853211007
9291,0.0,0.0,0.0,0.0,0.0,0.0,32.17993079584775,0.0,0.0,67.82006920415225,0.0,0.0,37.18388917375156,5.3,7.77899865865957,8.08619,0.31867837589867076
9292,0.0,0.0,28.373702422145332,0.0,0.0,0.0,0.0,0.0,0.0,71.62629757785467,0.0,0.0,45.97427619571486,3.9390702239954,5.30538385774284,72.79668,0.25753341706904015
9293,0.0,0.0,39.44636678200692,0.0,0.0,0.0,16.955017301038062,0.0,0.0,43.59861591695502,0.0,0.0,45.99401550222248,3.77872835616616,3.45,72.79668,-0.09528358149743768
9294,0.0,0.0,13.970588235294118,0.0,0.0,0.0,12.5,73.52941176470588,0.0,0.0,0.0,0.0,45.83768764859188,2.33790055457639,3.48427234879371,72.79668,0.3290132571336467
9295,0.0,0.0,0.0,0.0,0.0,0.0,5.536332179930796,2.768166089965398,0.0,0.0,0.0,91.6955017301038,36.36431569101915,0.0,0.833271343637945,4.1578593,1.0
9296,0.0,0.0,4.044117647058823,0.0,0.0,0.0,66.91176470588235,27.941176470588236,0.0,0.0,0.0,1.1029411764705883,36.38993758015177,0.0,0.75,4.1578593,1.0
9297,0.0,0.0,1.0380622837370241,0.0,0.0,0.0,88.92733564013841,10.034602076124568,0.0,0.0,0.0,0.0,36.02656540564576,0.0,0.537165688637571,4.1578593,1.0
9298,0.0,0.0,40.13840830449827,0.0,3.8062283737024223,0.0,55.36332179930796,0.6920415224913495,0.0,0.0,0.0,0.0,36.052387787492655,0.0,0.65,4.1578593,1.0
9299,0.0,0.0,17.647058823529413,3.6764705882352944,0.0,0.0,38.23529411764706,9.558823529411764,0.0,30.88235294117647,0.0,0.0,35.68142880823336,0.0,0.710278264623205,4.1578593,1.0
9300,0.0,0.0,8.996539792387544,0.34602076124567477,0.0,0.0,37.0242214532872,14.878892733564014,0.0,38.75432525951557,0.0,0.0,35.70743770262202,0.0901782542790049,0.821105809350276,4.1578593,0.8901746239618483
9301,0.0,0.0,3.8062283737024223,0.0,0.0,0.0,21.10726643598616,3.1141868512110724,0.0,71.97231833910035,0.0,0.0,35.73360175579684,0.45,0.6,4.1578593,0.24999999999999994
9302,0.0,0.0,0.0,0.0,0.0,0.0,8.088235294117647,20.22058823529412,0.0,71.69117647058823,0.0,0.0,35.75991939250436,0.809660972870048,1.07325761642181,4.1578593,0.24560426082097667
9303,0.0,0.0,5.88235294117647,0.0,0.0,0.0,2.768166089965398,33.910034602076124,0.0,57.43944636678201,0.0,0.0,35.786388630827574,0.65,1.05,4.1578593,0.38095238095238093
9304,0.0,0.0,56.05536332179931,4.498269896193772,0.0,0.0,12.802768166089965,7.612456747404845,0.0,19.031141868512112,0.0,0.0,35.40791853191913,0.0070270028425411,1.53352325607475,4.1578593,0.9954177396301588
9305,0.0,0.0,39.338235294117645,0.0,0.0,0.0,38.60294117647059,0.0,0.0,22.058823529411764,0.0,0.0,35.43454488459958,0.133333333333333,1.53333333333333,4.1578593,0.9130434782608695
9306,0.0,0.0,0.0,0.0,0.0,0.0,85.81314878892734,4.1522491349480966,0.0,10.034602076124568,0.0,0.0,35.46131548676297,0.109670510594927,2.48546709880813,4.1578593,0.9558752917519938
9307,0.0,0.0,2.768166089965398,0.0,0.0,0.0,97.23183391003461,0.0,0.0,0.0,0.0,0.0,35.07529198095471,2.98612863520288,6.35,4.1578593,0.5297435220152945
9308,0.0,0.0,25.735294117647058,0.0,2.2058823529411766,0.0,38.23529411764706,26.10294117647059,0.0,7.720588235294118,0.0,0.0,35.10219450526357,5.41423880254734,9.73967839862167,4.1578593,0.4441049713393466
9309,0.0,0.0,47.40484429065744,2.0761245674740483,0.0,0.0,5.536332179930796,0.34602076124567477,0.0,44.636678200692046,0.0,0.0,35.12923232123379,9.75,7.35,13.948415,-0.32653061224489804
