,id,outage,left,top,right,bottom,HISTO_0,HISTO_1,HISTO_5,HISTO_6,HISTO_8,HISTO_10,HISTO_14,HISTO_15,HISTO_16,HISTO_17,HISTO_18,HISTO_NODATA
5923,128690,93.24717696737522,2174340,-226250,2174840,-226750,4.779411764705882,0.0,0.0,0.0,0.0,3.308823529411765,27.941176470588236,0.0,37.5,11.397058823529411,0.0,15.073529411764705
5924,25727,93.23069461212765,2078340,-104750,2078840,-105250,0.0,0.0,53.67647058823529,7.352941176470589,0.0,0.0,0.0,22.794117647058822,0.0,16.176470588235293,0.0,0.0
5925,94019,93.22126605622381,2141840,-278250,2142340,-278750,0.0,30.88235294117647,0.0,4.411764705882353,0.0,2.2058823529411766,12.867647058823529,30.88235294117647,0.0,18.75,0.0,0.0
5926,29478,93.22033898305085,2081840,-107750,2082340,-108250,0.0,0.0,26.953125,9.375,0.0,0.0,10.546875,43.75,0.0,9.375,0.0,0.0
5927,30014,93.21219476528843,2082340,-108250,2082840,-108750,0.0,0.0,2.422145328719723,1.384083044982699,0.0,0.0,55.70934256055363,29.411764705882355,0.0,11.072664359861593,0.0,0.0
5928,9734,93.18131164847705,2063340,-133250,2063840,-133750,0.0,0.0,34.55882352941176,1.4705882352941175,0.0,0.0,21.323529411764707,29.77941176470588,0.0,12.867647058823529,0.0,0.0
5929,96196,93.17873296920311,2143840,-296750,2144340,-297250,0.0,0.0,0.0,0.0,0.0,0.0,90.80882352941177,8.088235294117647,0.0,1.1029411764705883,0.0,0.0
5930,30055,93.16680360385398,2082340,-128750,2082840,-129250,0.0,0.0,80.51470588235294,4.044117647058823,0.0,0.0,1.8382352941176472,6.985294117647059,0.0,6.61764705882353,0.0,0.0
5934,7673,93.08519115018095,2061340,-172750,2061840,-173250,0.0,0.0,48.78892733564014,2.0761245674740483,0.0,0.0,0.0,4.844290657439446,0.0,10.380622837370241,16.955017301038062,16.955017301038062
5936,35877,93.03393604313464,2087840,-97250,2088340,-97750,0.0,0.0,11.71875,0.0,0.0,0.0,35.546875,40.234375,0.0,12.5,0.0,0.0
5937,39167,93.0232558139535,2090840,-137250,2091340,-137750,0.0,0.0,20.955882352941178,0.0,0.0,0.0,20.22058823529412,0.0,0.0,58.82352941176471,0.0,0.0
5938,93424,93.01930694134867,2141340,-248250,2141840,-248750,0.0,3.4602076124567476,0.0,0.0,0.0,0.34602076124567477,80.96885813148789,0.0,0.0,1.0380622837370241,14.186851211072666,0.0
5939,62089,92.94621300497226,2112340,-95750,2112840,-96250,0.0,0.0,90.44117647058823,0.0,0.0,0.0,7.352941176470589,0.0,0.0,2.2058823529411766,0.0,0.0
5940,26261,92.94250258299867,2078840,-104250,2079340,-104750,0.0,0.0,13.23529411764706,5.514705882352941,0.0,0.0,0.0,60.66176470588235,0.0,20.588235294117645,0.0,0.0
5945,35418,92.85714285714286,2087340,-135250,2087840,-135750,0.0,0.0,6.5743944636678195,0.0,0.0,0.0,10.380622837370241,0.0,0.0,83.04498269896193,0.0,0.0
5947,27325,92.85714285714285,2079840,-101250,2080340,-101750,0.0,2.0761245674740483,66.78200692041523,2.422145328719723,0.0,0.0,21.79930795847751,6.228373702422145,0.0,0.6920415224913495,0.0,0.0
5948,11353,92.85714285714285,2064840,-140250,2065340,-140750,0.0,0.0,62.629757785467135,4.498269896193772,0.0,0.0,3.1141868512110724,21.79930795847751,0.0,7.958477508650519,0.0,0.0
5949,51938,92.85714285714285,2102840,-102750,2103340,-103250,0.0,0.0,77.57352941176471,1.8382352941176472,0.0,0.0,16.544117647058822,0.0,0.0,4.044117647058823,0.0,0.0
5951,103069,92.85714285714285,2150340,-255750,2150840,-256250,0.0,73.01038062283737,0.0,0.0,7.958477508650519,0.0,4.844290657439446,0.0,0.0,14.186851211072666,0.0,0.0
5952,21521,92.85714285714285,2074340,-141750,2074840,-142250,0.0,0.0,41.911764705882355,0.0,0.0,0.0,0.0,25.735294117647058,0.0,32.35294117647059,0.0,0.0
5954,14011,92.85714285714285,2067340,-131750,2067840,-132250,0.0,0.0,5.88235294117647,0.0,0.0,0.0,21.323529411764707,65.44117647058823,0.0,7.352941176470589,0.0,0.0
5955,91776,92.85714285714285,2139840,-226750,2140340,-227250,0.0,25.951557093425603,0.0,0.34602076124567477,0.0,0.0,69.20415224913495,0.0,0.0,4.498269896193772,0.0,0.0
5957,31107,92.85714285714285,2083340,-119750,2083840,-120250,0.0,0.0,57.03125,2.734375,0.0,0.0,33.203125,5.078125,0.0,1.953125,0.0,0.0
5958,26318,92.85714285714285,2078840,-132750,2079340,-133250,0.0,0.0,37.86764705882353,10.294117647058822,0.0,0.0,5.88235294117647,20.955882352941178,0.0,25.0,0.0,0.0
5959,30570,92.85714285714285,2082840,-118750,2083340,-119250,0.0,0.0,42.56055363321799,0.0,0.0,0.0,8.304498269896193,0.0,0.0,44.636678200692046,4.498269896193772,0.0
5960,57798,92.85714285714285,2108340,-90250,2108840,-90750,0.0,0.0,59.86159169550172,0.0,0.0,0.0,21.10726643598616,0.0,0.0,19.031141868512112,0.0,0.0
5963,60490,92.84527747310104,2110840,-98750,2111340,-99250,0.0,0.0,89.33823529411765,0.0,2.2058823529411766,0.0,0.0,0.0,0.0,8.455882352941178,0.0,0.0
5965,47145,92.77108433734941,2098340,-113750,2098840,-114250,0.0,0.0,75.0,0.0,0.0,0.0,17.1875,0.0,0.0,7.8125,0.0,0.0
5966,21059,92.73256874942317,2073840,-178250,2074340,-178750,0.0,0.0,36.76470588235294,0.0,11.029411764705882,2.5735294117647056,0.7352941176470588,17.647058823529413,0.0,19.485294117647058,10.294117647058822,1.4705882352941175
5969,28968,92.6829268292683,2081340,-120250,2081840,-120750,0.0,0.0,35.98615916955018,7.958477508650519,0.0,0.0,6.920415224913495,32.52595155709342,0.0,16.608996539792386,0.0,0.0
5970,59949,92.6701049441274,2110340,-95750,2110840,-96250,0.0,0.0,9.765625,0.0,0.0,0.0,58.984375,9.765625,0.0,21.484375,0.0,0.0
5971,42834,92.65295602264835,2094340,-98250,2094840,-98750,0.0,0.0,0.0,0.0,0.0,5.536332179930796,0.0,3.8062283737024223,0.0,90.65743944636678,0.0,0.0
5972,40678,92.63679790135939,2092340,-90250,2092840,-90750,0.0,0.0,5.147058823529411,0.0,0.0,0.0,64.33823529411765,27.573529411764707,0.0,2.941176470588235,0.0,0.0
5974,8708,92.6281617371077,2062340,-155250,2062840,-155750,0.0,0.0,51.83823529411765,1.1029411764705883,0.0,0.0,0.0,44.11764705882353,0.0,2.941176470588235,0.0,0.0
5975,8736,92.62367932901866,2062340,-169250,2062840,-169750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.59375,0.0,16.40625,0.0,0.0
5976,39168,92.62199531495563,2090840,-137750,2091340,-138250,0.0,0.0,60.9375,0.390625,0.0,0.0,0.0,0.0,0.0,38.671875,0.0,0.0
5977,112137,92.60466421276502,2158840,-242250,2159340,-242750,0.0,24.91349480968858,5.190311418685121,16.26297577854671,0.0,22.491349480968857,0.0,6.5743944636678195,20.761245674740483,3.8062283737024223,0.0,0.0
5979,33031,92.59259259259258,2084840,-279250,2085340,-279750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.07352941176471,0.0,9.926470588235293,0.0,0.0
5981,15688,92.55816275105508,2068840,-167750,2069340,-168250,0.0,0.0,98.52941176470588,0.0,0.0,0.0,0.0,0.0,0.0,1.4705882352941175,0.0,0.0
5983,27371,92.5348395818993,2079840,-124250,2080340,-124750,0.0,0.0,11.029411764705882,1.4705882352941175,4.411764705882353,0.0,65.44117647058823,3.308823529411765,0.0,11.76470588235294,2.5735294117647056,0.0
5984,28953,92.52486572783923,2081340,-112750,2081840,-113250,0.0,0.0,31.833910034602077,0.0,2.0761245674740483,0.0,15.22491349480969,42.21453287197232,0.0,8.650519031141869,0.0,0.0
5985,17673,92.52178053059717,2070840,-90250,2071340,-90750,0.0,0.0,53.979238754325266,8.304498269896193,0.0,0.0,5.190311418685121,25.259515570934255,0.0,7.26643598615917,0.0,0.0
5986,43889,92.51796782649151,2095340,-90750,2095840,-91250,0.0,0.0,94.11764705882352,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294117647,0.0,0.0
5988,43906,92.51086794800983,2095340,-99250,2095840,-99750,0.0,0.0,26.10294117647059,0.0,0.0,0.0,46.32352941176471,0.0,0.0,27.573529411764707,0.0,0.0
5990,113791,92.5,2160340,-266750,2160840,-267250,0.0,0.0,0.0,0.0,0.0,0.0,88.23529411764706,0.0,0.0,5.514705882352941,6.25,0.0
5991,29535,92.46813699428755,2081840,-136250,2082340,-136750,0.0,0.0,58.203125,0.0,0.0,0.0,3.515625,0.0,0.0,38.28125,0.0,0.0
5992,18739,92.45606975625834,2071840,-88250,2072340,-88750,0.0,0.0,41.911764705882355,22.426470588235293,0.0,0.0,0.0,25.0,0.0,10.661764705882353,0.0,0.0
5994,13549,92.41753329299527,2066840,-168250,2067340,-168750,0.0,0.0,56.25,0.0,2.941176470588235,0.0,21.691176470588236,15.441176470588236,0.0,3.6764705882352944,0.0,0.0
5995,27353,92.38281249999999,2079840,-115250,2080340,-115750,0.0,0.0,45.955882352941174,7.720588235294118,12.867647058823529,5.514705882352941,5.147058823529411,17.647058823529413,0.0,5.147058823529411,0.0,0.0
5997,21515,92.31211433495085,2074340,-138750,2074840,-139250,0.0,0.0,24.63235294117647,0.0,0.7352941176470588,0.0,31.25,30.514705882352942,0.0,12.867647058823529,0.0,0.0
5998,35876,92.31187873606433,2087840,-96750,2088340,-97250,0.0,0.0,7.720588235294118,3.6764705882352944,0.0,0.0,9.191176470588236,51.83823529411765,0.0,27.573529411764707,0.0,0.0
6002,37486,92.3076923076923,2089340,-99250,2089840,-99750,0.0,0.0,68.75,0.0,0.0,0.0,0.0,20.22058823529412,0.0,9.191176470588236,1.8382352941176472,0.0
6003,24678,92.3076923076923,2077340,-115250,2077840,-115750,0.0,0.0,55.078125,3.90625,0.0,0.0,0.0,0.0,0.0,36.328125,4.6875,0.0
6005,12432,92.3076923076923,2065840,-144750,2066340,-145250,0.0,0.0,62.28373702422145,0.0,0.0,0.0,0.0,16.26297577854671,0.0,21.453287197231834,0.0,0.0
6006,8715,92.3076923076923,2062340,-158750,2062840,-159250,0.0,0.0,21.09375,4.296875,0.0,0.0,0.0,70.703125,0.0,3.90625,0.0,0.0
6007,27904,92.3076923076923,2080340,-123250,2080840,-123750,0.0,0.0,11.397058823529411,0.0,1.1029411764705883,0.0,8.823529411764707,58.08823529411765,0.0,20.588235294117645,0.0,0.0
6008,20987,92.3076923076923,2073840,-142250,2074340,-142750,0.0,0.0,61.76470588235294,3.6764705882352944,0.0,0.0,22.794117647058822,5.514705882352941,0.0,6.25,0.0,0.0
6009,33743,92.3076923076923,2085840,-100250,2086340,-100750,0.0,0.0,0.0,0.0,0.0,0.0,9.558823529411764,80.14705882352942,0.0,10.294117647058822,0.0,0.0
6011,40235,92.2792577291873,2091840,-136250,2092340,-136750,0.0,0.0,30.88235294117647,0.0,0.0,2.5735294117647056,27.205882352941174,32.720588235294116,0.0,6.61764705882353,0.0,0.0
6012,21519,92.27906702225997,2074340,-140750,2074840,-141250,0.0,0.0,78.90625,4.6875,0.78125,0.0,0.0,3.125,0.0,12.5,0.0,0.0
6013,94497,92.27525143011883,2142340,-249750,2142840,-250250,0.0,30.103806228373703,0.0,0.0,0.0,0.0,48.78892733564014,2.422145328719723,0.0,18.685121107266436,0.0,0.0
6015,5502,92.216432235921,2059340,-157250,2059840,-157750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.609375,0.0,0.390625,0.0,0.0
6016,11882,92.18577115208109,2065340,-137250,2065840,-137750,0.0,0.0,29.411764705882355,0.0,0.0,0.0,23.52941176470588,33.82352941176471,0.0,13.23529411764706,0.0,0.0
6017,50209,92.17395543391109,2100840,-308250,2101340,-308750,0.0,8.304498269896193,15.570934256055363,25.60553633217993,0.34602076124567477,0.0,27.33564013840831,14.53287197231834,0.0,8.304498269896193,0.0,0.0
6020,58334,92.1489224770814,2108840,-90750,2109340,-91250,0.0,0.0,85.29411764705883,2.2058823529411766,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0
6022,26280,92.11188357499485,2078840,-113750,2079340,-114250,0.0,0.0,62.890625,0.0,0.0,0.0,0.390625,21.09375,0.0,10.15625,5.46875,0.0
6023,20342,92.09821506445658,2073340,-87250,2073840,-87750,0.0,0.0,42.56055363321799,9.342560553633218,0.0,0.0,14.53287197231834,16.608996539792386,0.0,16.608996539792386,0.34602076124567477,0.0
6024,13499,92.07689234586208,2066840,-143250,2067340,-143750,0.0,0.0,28.308823529411764,4.044117647058823,0.0,0.0,0.0,58.45588235294118,0.0,9.191176470588236,0.0,0.0
6025,22585,92.0699780996136,2075340,-138750,2075840,-139250,0.0,0.0,8.650519031141869,0.0,0.0,4.844290657439446,24.22145328719723,17.647058823529413,0.0,44.636678200692046,0.0,0.0
6026,18759,92.05934644320315,2071840,-98250,2072340,-98750,0.0,0.0,24.91349480968858,17.301038062283737,0.0,0.0,36.332179930795846,0.0,0.0,21.453287197231834,0.0,0.0
6027,127612,92.05403750503972,2173340,-222250,2173840,-222750,0.0,0.0,0.0,0.0,0.0,1.8382352941176472,82.35294117647058,0.0,6.61764705882353,9.191176470588236,0.0,0.0
6028,38553,92.02898550724638,2090340,-97750,2090840,-98250,0.0,0.0,9.342560553633218,1.384083044982699,0.0,0.0,21.79930795847751,53.63321799307958,2.422145328719723,11.418685121107266,0.0,0.0
6029,93425,92.02295057569988,2141340,-248750,2141840,-249250,0.0,11.76470588235294,1.4705882352941175,2.2058823529411766,0.0,0.0,66.91176470588235,0.0,0.0,17.647058823529413,0.0,0.0
6030,17251,92.0,2070340,-146750,2070840,-147250,0.0,0.0,42.64705882352941,2.2058823529411766,0.0,0.0,29.77941176470588,9.558823529411764,0.0,15.808823529411764,0.0,0.0
6031,62090,92.0,2112340,-96250,2112840,-96750,0.0,0.0,77.50865051903114,0.0,0.0,0.0,1.0380622837370241,2.422145328719723,5.190311418685121,13.84083044982699,0.0,0.0
6032,59418,91.99142542471202,2109840,-97750,2110340,-98250,0.0,0.0,63.667820069204154,0.0,0.0,0.0,2.0761245674740483,0.0,0.0,34.2560553633218,0.0,0.0
6034,18282,91.9423279960445,2071340,-127250,2071840,-127750,0.0,0.0,75.0,1.5625,0.0,0.0,6.25,10.546875,0.0,6.640625,0.0,0.0
6036,25250,91.91919191919192,2077840,-133750,2078340,-134250,0.0,0.0,0.0,0.0,0.0,0.0,17.99307958477509,74.39446366782006,0.0,7.612456747404845,0.0,0.0
6037,100298,91.89529084961009,2147840,-207750,2148340,-208250,0.0,4.411764705882353,26.838235294117645,37.5,0.0,0.0,21.691176470588236,0.0,0.0,9.558823529411764,0.0,0.0
6040,82260,91.83257676150251,2130840,-283750,2131340,-284250,0.0,17.99307958477509,5.536332179930796,57.43944636678201,5.190311418685121,4.498269896193772,2.422145328719723,0.0,0.0,6.920415224913495,0.0,0.0
6041,48212,91.82203006282455,2099340,-112250,2099840,-112750,0.0,0.0,98.16176470588235,0.0,0.0,0.0,0.3676470588235294,0.0,0.0,1.4705882352941175,0.0,0.0
6042,17677,91.75469428730479,2070840,-92250,2071340,-92750,0.0,0.0,50.51903114186851,0.0,0.0,0.0,35.6401384083045,5.190311418685121,0.0,6.5743944636678195,2.0761245674740483,0.0
6043,37470,91.71789487626879,2089340,-91250,2089840,-91750,0.0,0.0,5.859375,0.78125,0.0,0.0,5.078125,55.078125,0.0,20.703125,12.5,0.0
6044,9227,91.71238626321482,2062840,-147250,2063340,-147750,0.0,0.0,50.17301038062284,0.0,0.0,0.0,0.0,0.0,4.1522491349480966,40.13840830449827,4.844290657439446,0.6920415224913495
6045,40218,91.7067619759108,2091840,-127750,2092340,-128250,0.0,0.0,4.498269896193772,0.0,0.0,0.0,0.0,0.0,0.0,95.50173010380622,0.0,0.0
6046,43449,91.66666666666667,2094840,-138250,2095340,-138750,0.0,0.0,78.89273356401384,1.384083044982699,0.0,0.0,0.0,0.34602076124567477,0.0,19.377162629757784,0.0,0.0
6047,13991,91.66666666666666,2067340,-121750,2067840,-122250,0.0,0.0,63.667820069204154,0.0,0.0,0.0,13.84083044982699,0.0,0.0,12.110726643598616,10.380622837370241,0.0
6049,28397,91.66666666666666,2080840,-102250,2081340,-102750,0.0,0.0,36.332179930795846,1.7301038062283738,0.0,0.0,16.955017301038062,32.8719723183391,0.0,12.110726643598616,0.0,0.0
6050,29980,91.66666666666666,2082340,-91250,2082840,-91750,0.0,0.0,29.77941176470588,0.0,0.0,0.0,7.352941176470589,46.69117647058824,0.0,8.088235294117647,8.088235294117647,0.0
6051,18815,91.66666666666666,2071840,-126250,2072340,-126750,0.0,0.0,57.09342560553633,2.422145328719723,0.0,0.0,0.0,22.145328719723185,0.0,18.33910034602076,0.0,0.0
6053,8711,91.66666666666666,2062340,-156750,2062840,-157250,0.0,0.0,26.838235294117645,0.0,0.0,0.0,0.0,59.55882352941176,0.0,13.602941176470587,0.0,0.0
6054,36495,91.66666666666666,2088340,-138750,2088840,-139250,0.0,0.0,59.86159169550172,1.384083044982699,0.0,0.0,14.186851211072666,15.22491349480969,0.0,9.342560553633218,0.0,0.0
6055,8177,91.66666666666666,2061840,-157250,2062340,-157750,0.0,0.0,54.04411764705882,2.941176470588235,0.0,0.0,0.0,32.35294117647059,0.0,10.661764705882353,0.0,0.0
6056,34099,91.66666666666666,2085840,-278250,2086340,-278750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5432525951557,0.0,12.45674740484429,0.0,0.0
6058,37490,91.66666666666666,2089340,-101250,2089840,-101750,0.0,0.0,39.338235294117645,12.132352941176471,0.0,0.0,4.044117647058823,16.911764705882355,0.7352941176470588,26.838235294117645,0.0,0.0
6059,12423,91.66666666666666,2065840,-140250,2066340,-140750,0.0,0.0,14.878892733564014,0.34602076124567477,0.0,0.0,15.22491349480969,65.39792387543253,0.0,4.1522491349480966,0.0,0.0
6060,9278,91.66666666666666,2062840,-172750,2063340,-173250,0.0,0.0,77.85467128027682,0.0,0.6920415224913495,0.0,0.0,14.53287197231834,0.0,6.920415224913495,0.0,0.0
6061,95533,91.66666666666666,2143340,-232750,2143840,-233250,0.0,20.22058823529412,9.558823529411764,40.07352941176471,0.0,0.0,20.955882352941178,0.0,0.0,9.191176470588236,0.0,0.0
6063,49133,91.66666666666666,2099840,-305250,2100340,-305750,0.0,19.11764705882353,16.911764705882355,43.38235294117647,3.6764705882352944,0.0,8.088235294117647,1.4705882352941175,0.0,7.352941176470589,0.0,0.0
6064,12947,91.65576902210492,2066340,-134750,2066840,-135250,0.0,0.0,38.970588235294116,1.4705882352941175,0.0,2.941176470588235,6.25,26.47058823529412,0.0,20.22058823529412,3.6764705882352944,0.0
6065,20979,91.63990428249006,2073840,-138250,2074340,-138750,0.0,0.0,2.422145328719723,0.0,0.0,8.650519031141869,4.498269896193772,79.93079584775087,2.422145328719723,2.0761245674740483,0.0,0.0
6067,13009,91.60883932261379,2066340,-165750,2066840,-166250,0.0,0.0,22.491349480968857,2.422145328719723,0.0,0.0,0.0,0.0,0.0,75.08650519031141,0.0,0.0
6069,35191,91.5734403802,2086840,-289250,2087340,-289750,0.0,0.0,27.573529411764707,3.6764705882352944,3.308823529411765,0.0,0.0,62.13235294117647,0.0,3.308823529411765,0.0,0.0
6070,10894,91.57072136504193,2064340,-178250,2064840,-178750,0.0,0.0,54.779411764705884,0.0,0.0,0.0,0.0,2.5735294117647056,0.0,1.8382352941176472,39.705882352941174,1.1029411764705883
6071,19810,91.5705248651641,2072840,-88750,2073340,-89250,0.0,0.0,3.308823529411765,0.0,0.0,0.0,6.985294117647059,5.514705882352941,0.0,53.67647058823529,30.514705882352942,0.0
6073,35871,91.55878685784103,2087840,-94250,2088340,-94750,0.0,0.0,15.625,0.0,0.0,0.0,56.640625,8.203125,0.0,18.75,0.78125,0.0
6074,35956,91.55197088175039,2087840,-136750,2088340,-137250,0.0,0.0,30.14705882352941,0.0,0.0,0.0,12.5,17.27941176470588,0.0,40.07352941176471,0.0,0.0
6075,35338,91.5504864791456,2087340,-95250,2087840,-95750,0.0,0.0,26.989619377162633,0.0,0.0,0.0,43.944636678200695,26.297577854671278,0.0,2.768166089965398,0.0,0.0
6076,14097,91.54929577464789,2067340,-174750,2067840,-175250,0.0,0.0,11.76470588235294,2.422145328719723,0.0,0.0,0.0,69.55017301038062,0.0,16.26297577854671,0.0,0.0
6077,16719,91.54467005462568,2069840,-148250,2070340,-148750,0.0,0.0,26.171875,2.34375,0.0,0.0,0.0,8.59375,0.0,62.890625,0.0,0.0
6078,98874,91.53750076178117,2146340,-298250,2146840,-298750,0.0,0.0,5.859375,6.25,0.0,0.0,84.765625,0.0,0.0,3.125,0.0,0.0
6079,41853,91.51803766598317,2093340,-142750,2093840,-143250,0.0,0.0,50.86505190311419,1.7301038062283738,0.0,0.0,26.297577854671278,9.688581314878892,0.0,11.418685121107266,0.0,0.0
6080,94022,91.47088276126084,2141840,-279750,2142340,-280250,0.0,0.0,0.0,2.941176470588235,0.0,0.0,57.35294117647059,34.92647058823529,0.0,4.779411764705882,0.0,0.0
6082,22584,91.40908126471562,2075340,-138250,2075840,-138750,0.0,0.0,1.384083044982699,0.0,0.0,0.0,82.00692041522491,4.1522491349480966,0.0,12.45674740484429,0.0,0.0
6083,8741,91.40422975262534,2062340,-171750,2062840,-172250,0.0,0.0,87.13235294117648,4.411764705882353,0.3676470588235294,1.1029411764705883,0.0,3.6764705882352944,0.0,3.308823529411765,0.0,0.0
6084,28996,91.3882001631088,2081340,-134250,2081840,-134750,0.0,0.0,55.017301038062286,0.0,6.920415224913495,1.384083044982699,11.418685121107266,12.110726643598616,1.0380622837370241,12.110726643598616,0.0,0.0
6086,24682,91.37123470437103,2077340,-117250,2077840,-117750,0.0,0.0,62.5,7.352941176470589,0.0,0.0,5.88235294117647,0.0,0.0,24.264705882352942,0.0,0.0
6089,10345,91.30434782608695,2063840,-171250,2064340,-171750,0.0,0.0,1.4705882352941175,0.0,0.0,0.0,0.0,92.27941176470588,0.0,6.25,0.0,0.0
6090,14017,91.26234952648406,2067340,-134750,2067840,-135250,0.0,0.0,32.720588235294116,3.6764705882352944,0.0,0.0,40.07352941176471,8.455882352941178,0.0,15.073529411764705,0.0,0.0
6091,43960,91.26183159158985,2095340,-126250,2095840,-126750,0.0,0.0,30.14705882352941,0.0,0.0,0.0,0.0,0.0,0.0,69.85294117647058,0.0,0.0
6093,35419,91.23462721337185,2087340,-135750,2087840,-136250,0.0,0.0,2.768166089965398,0.0,0.0,0.0,0.0,12.110726643598616,0.0,85.12110726643598,0.0,0.0
6094,48598,91.22179312890522,2099340,-305250,2099840,-305750,0.0,12.45674740484429,0.0,20.761245674740483,4.1522491349480966,0.0,9.342560553633218,1.384083044982699,0.0,28.373702422145332,23.52941176470588,0.0
6095,17761,91.21991156983229,2070840,-134250,2071340,-134750,0.0,0.0,28.027681660899656,0.0,0.0,0.0,4.1522491349480966,42.90657439446367,0.0,24.91349480968858,0.0,0.0
6096,3903,91.20704015825068,2057840,-160250,2058340,-160750,0.0,0.0,5.078125,0.0,0.0,0.0,0.0,0.0,0.0,5.46875,15.234375,74.21875
6101,9254,91.17107711109585,2062840,-160750,2063340,-161250,0.0,0.0,87.5432525951557,3.8062283737024223,0.0,0.0,0.0,0.0,0.0,8.650519031141869,0.0,0.0
6102,34805,91.15880668610859,2086840,-96250,2087340,-96750,0.0,0.0,15.916955017301039,0.0,0.0,0.0,2.422145328719723,62.9757785467128,2.768166089965398,15.916955017301039,0.0,0.0
6103,44418,91.15197769746236,2095840,-87750,2096340,-88250,0.0,0.0,59.86159169550172,9.688581314878892,0.0,0.0,0.0,9.688581314878892,0.0,20.761245674740483,0.0,0.0
6105,12964,91.09588586264648,2066340,-143250,2066840,-143750,0.0,0.0,36.332179930795846,0.34602076124567477,0.0,2.768166089965398,0.0,41.86851211072664,0.0,18.685121107266436,0.0,0.0
